0.687457627119,0.0677966101695,0.0257627118644,0.0038418079096,0.00248587570621,0.0,0.00632768361582,0.0090395480226,0.0124293785311,0.0275706214689,0.0492655367232,0.0985310734463,0.856723163842,1.0,0.209265536723,0.577633198523,0.026375945138,0.0,0.000527518902761,0.00158255670828,0.013187972569,0.0705116933357,0.158959029365,0.444170916124,1.0,0000
1.0,0.101771015216,0.0374158144176,0.00972811174857,0.009229234223,0.0451484160639,0.0476428036917,0.0409079570965,0.0,0.00399102020454,0.000498877525567,0.0197056622599,0.14068346221,0.660763282614,0.520828136692,1.0,0.123451423604,0.122582047381,0.0508585090198,0.00565094544664,0.0,0.0097804825038,0.0395566181265,0.308411214953,0.833079765268,0000
1.0,0.227254901961,0.162941176471,0.133529411765,0.126274509804,0.121764705882,0.129215686275,0.139019607843,0.179019607843,0.552745098039,0.537254901961,0.170980392157,0.0209803921569,0.0129411764706,0.0,1.0,0.0627339155231,0.00891106754589,0.0101586170023,0.0,0.000356442701836,0.0383175904473,0.00534664052754,0.0905364462663,0.360185350205,0000
1.0,0.104525430517,0.0632759311173,0.0508610332399,0.047456948338,0.042851421706,0.0434521425711,0.0502603123748,0.0576692030437,0.0678814577493,0.179615538646,0.917300760913,0.69122947537,0.057268722467,0.0,0.874003466205,0.0261698440208,0.0050259965338,0.0,0.00554592720971,0.0128249566724,0.0292894280763,0.0883882149047,0.203639514731,1.0,0000
0.540341578327,0.118227326266,0.0864252061249,0.0708186101296,0.061542991755,0.0585983510012,0.0594817432273,0.0619846878681,0.0694935217903,0.0823027090695,0.122791519435,0.618080094229,1.0,0.132067137809,0.0,0.786769428388,0.0751445086705,0.0134874759152,0.0,0.0438878184543,0.0740740740741,0.110468850353,0.229929351317,0.663241275958,1.0,0000
1.0,0.0461737762561,0.0232256870547,0.010641251041,0.00656981586009,0.00268344591468,0.000925326177478,0.0,0.00453409826964,0.00934579439252,0.0195243823448,0.0760618117887,0.166466179328,0.417229573425,0.529471638753,1.0,0.0293621329733,0.00725615929801,0.0,0.0160310496119,0.0745865676679,0.332602092474,0.107154910564,0.0516368545393,0.101754978063,0000
1.0,0.0509270292169,0.0336018302273,0.0271912682904,0.0232114770507,0.0213288213145,0.0208045374386,0.0211143415471,0.0224250512368,0.0264763357323,0.0335541680568,0.073375911539,0.747056860969,0.184333444545,0.0,1.0,0.021570744531,0.00509341845836,0.0,0.00267580508872,0.0152098394517,0.161346352455,0.244061590461,0.0943573373392,0.306684818327,0000
1.0,0.0712787812871,0.0619521869868,0.750563363261,0.469130536777,0.333198268324,0.0054239264109,0.00351169023196,0.00258756122355,0.00211127934998,0.0016421061611,0.00123691113433,0.000753520576088,0.000170608432322,0.0,1.0,0.0220563905804,0.0613537963321,0.245731986342,0.17866873174,0.0340596289908,0.0156499700799,0.0,0.00998979196733,0.616114611567,0000
1.0,0.0616059527933,0.0643241711533,0.711228655689,0.634835175215,0.0285150551515,0.000503762475993,0.000136435670581,1.04950515832e-05,6.29703094991e-05,0.0,0.000167920825331,0.000220396083247,0.000713663507656,0.00125940618998,1.0,0.031644216378,0.0523305537738,0.179816121445,0.262358349369,0.0638336540517,0.0148171905067,0.0,0.00345306820612,0.514304041052,0000
1.0,0.0477744967897,0.0333486847452,0.0273277707041,0.0254923739604,0.0262915504023,0.032088965947,0.0989895158887,0.105782515645,0.253914610029,0.044814834882,0.00108362907377,0.0,0.000277679950153,0.000880448622437,1.0,0.0211862961169,0.00652988257129,0.000532216134337,0.000163758810565,0.0,0.0106647925381,0.0589327019521,0.0954031537218,0.235164475255,0000
1.0,0.131039409233,0.614702389788,0.0244730592252,0.0155020780763,0.0125241205284,0.0108635149176,0.00944411459106,0.0086091732225,0.00816387115927,0.0110119489387,0.103875983375,0.00256976398991,0.002514101232,0.0,1.0,0.0678902794508,0.0793570515591,0.0524234705606,0.0228048074005,0.0958537549771,0.0,0.0086529531306,0.0731317069582,0.272545034897,0000
1.0,0.0196221558439,0.00826954291806,0.00461019814247,0.0021034029025,0.000585879347273,0.0,0.000432206075857,0.00155594187309,0.00492714926477,0.0366798889711,0.190823784781,0.291114803538,0.259131553925,0.0499246040512,1.0,0.0117722305133,0.000250275766817,0.0,0.00665548150277,0.041823861477,0.178372465958,0.196985567431,0.0972645785634,0.136826688666,0000
1.0,0.0310292711514,0.0125535918078,0.00549026865303,0.00259091329694,0.000801949353814,0.0,0.000771105147898,0.00367046050399,0.0225471145245,0.12914469017,0.197958113568,0.34634958823,0.750100243669,0.0983930168718,1.0,0.0191334880676,0.00342200797477,0.0,0.00550496935071,0.033624947926,0.170148187824,0.310837350473,0.237338570493,0.583854073677,0000
1.0,0.121173900499,0.095857549153,0.121586084663,0.47500103046,0.289353283047,0.035653930176,0.0103375788302,0.00656197188904,0.00416306005523,0.00186307242076,0.00117884670871,0.0009974856766,0.000651250978937,0.0,1.0,0.156843868958,0.141823072062,0.103866899866,0.0409838474992,0.0140581137289,0.0,0.000580549390791,0.00587898117256,0.194204794309,0000
0.788131962296,0.0674807197943,0.0299914310197,0.0167095115681,0.00556983718937,0.00192802056555,0.0025706940874,0.0,0.00278491859469,0.0171379605827,0.0233504712939,0.0608397600686,0.304841473865,1.0,0.412596401028,1.0,0.0451857109061,0.0,0.014194464159,0.0612727702863,0.2410693163,0.205583155903,0.374260704992,0.093210314644,0.0759403832505,0000
1.0,0.0753567420234,0.027417027417,0.0109026775693,0.002886002886,0.00112233445567,0.0,0.012506012506,0.010582010582,0.0208433541767,0.0325476992144,0.131313131313,0.879589546256,0.328202661536,0.0660573993907,1.0,0.0346577726218,0.0,0.0123259860789,0.204176334107,0.191270301624,0.00290023201856,0.105858468677,0.0861368909513,0.200986078886,0000
1.0,0.103618348785,0.778417329408,0.0593391625291,0.00683246188321,0.00586581132739,0.00533854738785,0.00486620677534,0.00450371281691,0.00451469748231,0.00522870073378,0.00876576299486,0.0209257876005,0.00148292982996,0.0,1.0,0.0314575132754,0.00417616207434,0.0,0.000948632116104,0.0103150112855,0.0404640664697,0.183445824383,0.172989063471,0.231902389026,0000
1.0,0.133259330454,0.266924774269,0.86636163041,0.00117772874335,0.00124541430331,0.000974672063462,0.000243668015865,0.00021659379188,8.12226719552e-05,0.000121834007933,0.000121834007933,4.06113359776e-05,8.12226719552e-05,0.0,1.0,0.0327667510728,0.0255947597459,0.00774817667662,0.00591348122091,0.0,0.0110081727343,0.107716334855,0.346378371822,0.575351397249,0000
0.937165934196,0.0627598289583,0.0495753652453,0.0480163914954,0.0544601496615,0.34012353011,1.0,0.0423892386269,0.00102446846419,0.000489963178525,0.000341489488063,0.000163321059508,0.000103931583323,5.93894761848e-05,0.0,1.0,0.0480676823216,0.170875805461,0.284199580924,0.176909867188,0.0610653348668,0.0,0.00942132875396,0.00385990893766,0.172246467002,0000
0.818488850401,0.0921195063867,0.0864905823771,1.0,0.223987876164,0.0235765317168,0.0162372807967,0.012621779606,0.0116042433427,0.0118640398355,0.0106516562026,0.00811864039835,0.00710110413509,0.00365880060619,0.0,1.0,0.050557216635,0.0,0.00108725197064,0.0235344749479,0.0358113617831,0.0470462988131,0.0565144513908,0.0972637492072,0.580954969648,0000
