29284525.5,-72940.2221922,-3.69899402093,0000
58987274.25,-93169.180503,-3.73850601042,0000
78585346.75,-97650.5744262,-3.55796830558,0000
50243272.5,-84768.088379,-3.56838270801,0000
43881167.5,-91010.4638279,-3.02633309818,0000
256364256.0,-208928.656375,-1.92079271353,0000
2563150478.5,-744949.216548,-0.654304954001,0000
5725287301.0,-3027425.44482,-0.172447615674,0000
1861003608.25,-1820299.67938,-0.274418176055,0000
2380698626.75,-2364234.83841,-0.252391103215,0000
951211960.75,-1739652.68897,-0.306958038149,0000
1411750866.75,-1927713.54421,-0.293641122176,0000
1604881359.5,-634938.097366,-0.656938366437,0000
1280138983.5,-2199319.11503,-0.249919202412,0000
42291221.0,-83735.6237926,-3.5838948376,0000
102356812.5,-130320.513413,-2.65148223693,0000
572964599.5,-1440700.76372,-0.359030055047,0000
1616098250.5,-1261331.49716,-0.391349077244,0000
816748378.5,-1250394.97811,-0.384794598492,0000
2068150460.0,-736604.549281,-0.579750446289,0000
2862332288.0,-1234377.36051,-0.401926350035,0000
642894335.0,-343242.042678,-1.25801542871,0000
1231463932.5,-532298.18417,-0.836849700521,0000
344208832.5,-333655.560851,-1.00399477305,0000
3504105999.75,-863185.859252,-0.544873330263,0000
3486151840.25,-1555559.26085,-0.306238697816,0000
2494600368.0,-1307935.44708,-0.374744648611,0000
2542617111.0,-879349.804315,-0.513503400012,0000
1973776374.25,-1104435.61851,-0.374078873746,0000
5034853937.75,-2644864.60706,-0.18101617321,0000
1540954539.5,-1247614.8525,-0.387951690759,0000
816748616.0,-1250398.36783,-0.384794598492,0000
3631873164.0,-1691067.67964,-0.310755847692,0000
1860601748.25,-1820295.47707,-0.274418176055,0000
4172830796.0,-1867266.57202,-0.266514031439,0000
3062436643.5,-935970.097723,-0.46775932796,0000
1248741830.5,-2194044.10688,-0.249919202412,0000
668449974.5,-416427.939343,-0.969370673628,0000
1398794086.0,-538890.380692,-0.828696338573,0000
2072195488.5,-1905832.96776,-0.280638948288,0000
776978183.0,-1454439.74555,-0.351062056035,0000
795390610.0,-1417151.5876,-0.339736835317,0000
3757677699.5,-986613.537805,-0.434800059473,0000
3925260909.75,-1184604.43925,-0.354093616028,0000
3042780504.5,-1489575.10272,-0.342726109712,0000
2094630849.0,-726547.45077,-0.579652972103,0000
3213764175.5,-1438824.11251,-0.312627383799,0000
888730933.0,-1340060.92747,-0.419643252929,0000
1485688228.0,-1590914.19968,-0.284466977764,0000
3300025109.5,-1237993.66792,-0.373543164817,0000
1521404558.5,-890106.62822,-0.431351581329,0000
1615484951.0,-1261289.24587,-0.391349077244,0000
2224025188.0,-1989104.57492,-0.285399181328,0000
3438483874.75,-1257228.56109,-0.372411246956,0000
438811806.25,-1130556.94066,-0.464479732159,0000
2385616662.0,-1666346.09108,-0.298020616711,0000
798481787.5,-1296667.45829,-0.389395831415,0000
2837292627.75,-956588.264671,-0.464282297924,0000
67787407.25,-176320.522892,-1.88254353023,0000
1253220981.5,-846948.852794,-0.46389696911,0000
603667473.75,-1291156.65338,-0.384180464938,0000
3638068781.0,-1304759.31963,-0.328354359976,0000
4199380076.25,-1892912.06849,-0.285934929537,0000
3453928359.5,-1174916.29046,-0.429369097348,0000
2499792400.5,-1206756.61844,-0.407789798121,0000
857949794.5,-488151.30869,-0.819822575521,0000
1158365663.5,-598440.69224,-0.706395315134,0000
269594136.5,-233950.635342,-1.65351938942,0004
57173283.5,-160071.16661,-1.63542556169,0004
194491044.0,-202793.266934,-1.31666475073,0004
310244656.25,-204618.716199,-2.09711893997,0004
242474493.0,-215032.906042,-1.65904486463,0004
222953516.75,-250812.970254,-1.27018837402,0004
144473745.0,-163619.602486,-1.74130035509,0004
58494632.0,-151119.599967,-1.44577734082,0004
159440011.0,-171493.55493,-1.70388233929,0004
362073905.0,-229514.9521,-1.56525388156,0004
243870571.5,-217932.491399,-1.3398414523,0004
106265071.0,-124339.913982,-2.58807967334,0004
214442834.0,-191457.820018,-1.51715125417,0004
89144214.5,-111362.14247,-2.59916550418,0004
943664333.25,-337540.356266,-1.59443346792,0004
632834750.25,-295694.745079,-1.57988500275,0004
154557381.0,-220251.403373,-1.36897687797,0004
152795960.5,-195045.78557,-1.6069933852,0004
98079284.0,-170575.23875,-1.71991311629,0004
334350954.0,-224892.26481,-1.66861230207,0004
2021509086.0,-616290.672707,-0.649387275053,0004
153717405.5,-254969.513105,-1.19491482433,0004
